Pharmacy Name,License Number,License Type,License Status,Expiration Date,City,State,County,Zip,LAT,LONG,isGovernment,isSatellite,Facility Type,Specialties,Conditions,Registered Outsourcer,Accreditations,URL
ST. JOHN'S REGIONAL MEDICAL CENTER,LSC 101459,Sterile Compounding Pharmacy,CLEAR,2025-02-01,OXNARD,CA,VENTURA,93030,34.205247,-119.174092,False,False,Medical Facility,,,,,
ST. JUDE MEDICAL CENTER PHARMACY,LSC 100113,Sterile Compounding Pharmacy,CLEAR,2025-07-01,FULLERTON,CA,ORANGE,92835,33.901886,-117.916639,False,False,Medical Facility,,,,,
ST. JUDE MEDICAL CENTER PHARMACY,LSC 100687,Sterile Compounding Pharmacy,CLEAR,2025-07-01,FULLERTON,CA,ORANGE,92835,33.901886,-117.916639,False,False,Medical Facility,,,,,
ST. JUDE MEDICAL CENTER PHARMACY,LSC 100688,Sterile Compounding Pharmacy,CLEAR,2025-07-01,FULLERTON,CA,ORANGE,92835,33.901886,-117.916639,False,False,Medical Facility,,,,,
ST. JUDE MEDICAL CENTER PHARMACY,LSC 100114,Sterile Compounding Pharmacy,CLEAR,2025-07-01,FULLERTON,CA,ORANGE,92835,33.901886,-117.916639,False,False,Medical Facility,,,,,
ST. MARYS MEDICAL CENTER LEVEL C,LSC 101898,Sterile Compounding Pharmacy,CLEAR,2025-01-27,SAN FRANCISCO,CA,SAN FRANCISCO,94117,37.769436,-122.447662,False,False,Medical Facility,,,,,
STANFORD EMERYVILLE HEALTH CENTER PHARMACY,LSC 101039,Sterile Compounding Pharmacy,CLEAR,2025-03-01,EMERYVILLE,CA,ALAMEDA,94608,37.836844,-122.289143,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE,LSC 100453,Sterile Compounding Pharmacy,CLEAR,2025-08-01,STANFORD,CA,SANTA CLARA,94305,37.418256,-122.170871,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE,LSC 101304,Sterile Compounding Pharmacy,CLEAR,2025-06-01,PALO ALTO,CA,SANTA CLARA,94304,37.374707,-122.181698,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE,LSC 100607,Sterile Compounding Pharmacy,CLEAR,2025-06-01,REDWOOD CITY,CA,SAN MATEO,94063,37.493297,-122.195535,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE - REDWOOD CITY,LSC 101460,Sterile Compounding Pharmacy,CLEAR,2025-06-01,REDWOOD CITY,CA,SAN MATEO,94063,37.493297,-122.195535,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE - REDWOOD CITY (PAV D),LSC 101823,Sterile Compounding Pharmacy,CLEAR,2025-09-01,REDWOOD CITY,CA,SAN MATEO,94063,37.493297,-122.195535,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE - VALLEYCARE,LSC 101738,Sterile Compounding Pharmacy,CLEAR,2025-10-01,PLEASANTON,CA,ALAMEDA,94588,37.792682,-121.860590,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE 500P PHARMACY,LSC 101382,Sterile Compounding Pharmacy,CLEAR,2025-08-01,STANFORD,CA,SANTA CLARA,94305,37.418256,-122.170871,False,False,Medical Facility,,,,,
STANFORD HEALTH CARE- SAMARITAN PHARMACY,LSC 101832,Sterile Compounding Pharmacy,CLEAR,2025-10-01,SAN JOSE,CA,SANTA CLARA,95124,37.256765,-121.922762,False,False,Medical Facility,,,,,
STANFORD HEALTH SOUTH BAY CANCER CENTER PHARMACY,LSC 100805,Sterile Compounding Pharmacy,CLEAR,2025-06-01,SAN JOSE,CA,SANTA CLARA,95124,37.256765,-121.922762,False,False,Medical Facility,,,,,
STANFORD NEUROSCIENCE HEALTH CENTER PHARMACY,LSC 100911,Sterile Compounding Pharmacy,CLEAR,2026-01-01,PALO ALTO,CA,SANTA CLARA,94304,37.374707,-122.181698,False,False,Medical Facility,,,,,
STAR PHARMACY,LSC 101478,Sterile Compounding Pharmacy,CLEAR,2025-09-01,VAN NUYS,CA,LOS ANGELES,91406,34.195685,-118.490752,False,False,Sterile Compounding Pharmacy,"Wellness, Long Term Care",,False,,http://www.starltcrx.com
STOCKTON REGIONAL REHABILITATION HOSPITAL,LSC 101763,Sterile Compounding Pharmacy,CLEAR,2025-05-01,STOCKTON,CA,SAN JOAQUIN,95202,37.959736,-121.288287,False,False,Medical Facility,,,,,
STRIVE PHARMACY,NSC 101707,Nonresident Sterile Compounding Pharmacy,CLEAR,2025-07-01,GILBERT,AZ,,85233,33.353505,-111.811432,False,False,Sterile Compounding Pharmacy,"IV Vitamin Therapy, Wellness, Hormone Replacement Therapy (HRT), Weight Loss, Dermatology, Veterinary",,False,LegitScript,https://www.strivepharmacy.com
SUTTER AMADOR HOSPITAL INPATIENT PHARMACY,LSC 101232,Sterile Compounding Pharmacy,CLEAR,2025-11-01,JACKSON,CA,AMADOR,95642,38.343033,-120.760921,False,False,Medical Facility,,,,,
SUTTER AUBURN FAITH HOSPITAL PHARMACY,LSC 101235,Sterile Compounding Pharmacy,CLEAR,2025-08-01,AUBURN,CA,PLACER,95602,38.990030,-121.114408,False,False,Medical Facility,,,,,
SUTTER BAY HOSPITALS DBA PACIFIC HEIGHTS OUTPATIENT PHARMACY,LSC 101288,Sterile Compounding Pharmacy,CLEAR,2025-02-01,SAN FRANCISCO,CA,SAN FRANCISCO,94115,37.785969,-122.437253,False,False,Medical Facility,,,,,
SUTTER BAY HOSPITALS DBA SUTTER MATERNITY & SURGERY CENTER OF SAN,LSC 101024,Sterile Compounding Pharmacy,CLEAR,2025-08-01,SANTA CRUZ,CA,SANTA CRUZ,95065,37.031475,-121.983340,False,False,Medical Facility,,,,,
SUTTER COAST HOSPITAL INFUSION PHARMACY,LSC 101358,Sterile Compounding Pharmacy,CLEAR,2025-06-01,CRESCENT CITY,CA,DEL NORTE,95531,41.819578,-124.065667,False,False,Medical Facility,,,,,
SUTTER DAVIS HOSPITAL INPATIENT PHARMACY,LSC 101243,Sterile Compounding Pharmacy,CLEAR,2025-08-01,DAVIS,CA,YOLO,95616,38.554133,-121.798467,False,False,Medical Facility,,,,,
SUTTER DELTA MEDICAL CENTER HOSPITAL PHARMACY,LSC 101476,Sterile Compounding Pharmacy,CLEAR,2025-03-01,ANTIOCH,CA,CONTRA COSTA,94509,37.996501,-121.812301,False,False,Medical Facility,,,,,
SUTTER INFUSION & PHARMACY SERVICES,LSC 99507,Sterile Compounding Pharmacy,CLEAR,2026-01-01,SACRAMENTO,CA,SACRAMENTO,95828,38.488809,-121.395843,False,False,Infusion Center,,,,,
SUTTER INFUSION & PHARMACY SERVICES,LSC 101006,Sterile Compounding Pharmacy,CLEAR,2025-12-01,ALAMEDA,CA,ALAMEDA,94501,37.773793,-122.278115,False,False,Infusion Center,,,,,
SUTTER LAKESIDE PHARMACY,LSC 100271,Sterile Compounding Pharmacy,CLEAR,2025-06-01,LAKEPORT,CA,LAKE,95453,39.045931,-122.941077,False,False,Medical Facility,,,,,
SUTTER MEDICAL CENTER SACRAMENTO,LSC 100720,Sterile Compounding Pharmacy,CLEAR,2025-12-01,SACRAMENTO,CA,SACRAMENTO,95816,38.571577,-121.466465,False,False,Medical Facility,,,,,
SUTTER MEDICAL CENTER SACRAMENTO INFUSION PHARMACY,LSC 101238,Sterile Compounding Pharmacy,CLEAR,2025-10-01,SACRAMENTO,CA,SACRAMENTO,95816,38.571577,-121.466465,False,False,Medical Facility,,,,,
SUTTER ROSEVILLE MEDICAL CENTER FIRST FLOOR PHARMACY,LSC 100543,Sterile Compounding Pharmacy,CLEAR,2025-06-01,ROSEVILLE,CA,PLACER,95661,38.741074,-121.247693,False,False,Medical Facility,,,,,
SUTTER ROSEVILLE MEDICAL CENTER INFUSION PHARMACY,LSC 100981,Sterile Compounding Pharmacy,CLEAR,2025-08-01,ROSEVILLE,CA,PLACER,95661,38.741074,-121.247693,False,False,Medical Facility,,,,,
SUTTER SANTA ROSA REGIONAL HOSPITAL PHARMACY,LSC 100568,Sterile Compounding Pharmacy,CLEAR,2025-09-01,SANTA ROSA,CA,SONOMA,95403,38.503685,-122.754057,False,False,Medical Facility,,,,,
SUTTER SOLANO MEDICAL CENTER INFUSION PHARMACY,LSC 101221,Sterile Compounding Pharmacy,CLEAR,2025-03-01,VALLEJO,CA,SOLANO,94589,38.187350,-122.224074,False,False,Medical Facility,,,,,
SUTTER SOLANO MEDICAL CENTER INPATIENT PHARMACY - 1ST FLOOR - ROO,LSC 100376,Sterile Compounding Pharmacy,CLEAR,2025-11-01,VALLEJO,CA,SOLANO,94589,38.187350,-122.224074,False,False,Medical Facility,,,,,
SUTTER SURGICAL HOSPITAL - NORTH VALLEY,LSC 100308,Sterile Compounding Pharmacy,CLEAR,2025-11-01,YUBA CITY,CA,SUTTER,95991,38.994187,-121.594591,False,False,Medical Facility,,,,,
SUTTER TRACY COMMUNITY HOSPITAL INPATIENT PHARMACY,LSC 101234,Sterile Compounding Pharmacy,CLEAR,2025-05-01,TRACY,CA,SAN JOAQUIN,95376,37.737191,-121.433384,False,False,Medical Facility,,,,,
SVMHS-OUTPATIENT SERVICE-INFUSION CENTER,LSE 101349,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-05-01,SALINAS,CA,MONTEREY,93901,36.636344,-121.623978,True,False,Medical Facility,,,,,
TAHOE FOREST HOSPITAL PHARMACY,LSC 100203,Sterile Compounding Pharmacy,CLEAR,2025-02-01,TRUCKEE,CA,NEVADA,96161,39.313089,-120.207783,False,False,Medical Facility,,,,,
TEMECULA VALLEY HOSPITAL,LSC 99851,Sterile Compounding Pharmacy,CLEAR,2025-08-01,TEMECULA,CA,RIVERSIDE,92592,33.511228,-117.042396,False,False,Medical Facility,,,,,
THE CENTER FOR CANCER PREVENTION AND TREATMENT INFUSION CENTER PH,LSC 100128,Sterile Compounding Pharmacy,CLEAR,2025-10-01,ORANGE,CA,ORANGE,92868,33.788145,-117.876550,False,False,Medical Facility,,,,,
THE JOHN M & SALLY B THORNTON HOSPITAL,LSE 100175,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LA JOLLA,CA,SAN DIEGO,92037,32.856347,-117.250058,True,False,Medical Facility,,,,,
THE MEDICINE SHOPPE,LSC 101301,Sterile Compounding Pharmacy,CLEAR,2025-04-01,RIVERSIDE,CA,RIVERSIDE,92503,33.882579,-117.442303,False,False,Sterile Compounding Pharmacy,,"Cancer, Alzheimer's Disease, COPD, Depression, Congestive Heart Failure, Asthma, Osteoarthritis, Anxiety Disorders",False,,https://www.medicineshoppe.com
TMC ACQUISITION LLC DBA TAILOR MADE COMPOUNDING,NSC 101634,Nonresident Sterile Compounding Pharmacy,CLEAR,2025-03-01,NICHOLASVILLE,KY,,40356,37.874952, -84.563367,False,False,Sterile Compounding Pharmacy,"IV Vitamin Therapy, Wellness, Hormone Replacement Therapy (HRT), Peptide Therapy, Weight Management, Anti-Aging",,False,"NABP, LegitScript",https://tailormadecompounding.com
TODD CANCER PAVILION PHARMACY,LSC 100048,Sterile Compounding Pharmacy,CLEAR,2025-01-01,LONG BEACH,CA,LOS ANGELES,90806,33.805401,-118.187701,False,False,Medical Facility,,,,,
TORMED PHARMACY,LSC 99287,Sterile Compounding Pharmacy,CLEAR,2025-11-01,TORRANCE,CA,LOS ANGELES,90505,33.807882,-118.347957,False,False,Sterile Compounding Pharmacy,"Ophthalmology, Hormone Replacement Therapy (HRT), Urology, Hospice",,False,,https://www.tormedpharmacy.com
TORRANCE MEMORIAL MEDICAL CENTER 2ND FLOOR PHARMACY SATELLITE ROO,LSC 101167,Sterile Compounding Pharmacy,CLEAR,2025-02-01,TORRANCE,CA,LOS ANGELES,90505,33.807882,-118.347957,False,False,Medical Facility,,,,,
TORRANCE MEMORIAL MEDICAL CENTER INPATIENT PHARMACY BASEMENT CLEA,LSC 101164,Sterile Compounding Pharmacy,CLEAR,2025-02-01,TORRANCE,CA,LOS ANGELES,90505,33.807882,-118.347957,False,False,Medical Facility,,,,,
TRI-CITY HOSPITAL,LSE 100104,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-08-01,OCEANSIDE,CA,SAN DIEGO,92056,33.201242,-117.296984,True,False,Medical Facility,,,,,
TRINITY CARE RX,LSC 100918,Sterile Compounding Pharmacy,CLEAR,2025-04-01,STANTON,CA,ORANGE,90680,33.801191,-117.994904,False,False,Infusion Center,,,,,
TWIN CITIES COMMUNITY HOSPITAL PHARMACY,LSC 101917,Sterile Compounding Pharmacy,CLEAR,2025-03-01,TEMPLETON,CA,SAN LUIS OBISPO,93465,35.538809,-120.739893,False,False,Medical Facility,,,,,
TWIN TOWERS CORRECTIONAL FACILITY,LSE 99337,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LOS ANGELES,CA,LOS ANGELES,90012,34.065975,-118.238642,True,False,Medical Facility,,,,,
U.C. DAVIS MEDICAL CENTER ROOM 0711D,LSE 100470,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SACRAMENTO,CA,SACRAMENTO,95817,38.550547,-121.456373,True,False,Medical Facility,,,,,
UC DAVIS HEALTH AT HOME,LSE 101915,Sterile Compounding Pharmacy (Government Owned),CLEAR,2026-01-01,SACRAMENTO,CA,SACRAMENTO,95820,38.534879,-121.444372,True,False,Medical Facility,,,,,
UC DAVIS MEDICAL CENTER,LSE 101872,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SACRAMENTO,CA,SACRAMENTO,95817,38.550547,-121.456373,True,False,Medical Facility,,,,,
UC DAVIS MEDICAL CENTER INFUSION PHARMACY,LSE 100444,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SACRAMENTO,CA,SACRAMENTO,95817,38.550547,-121.456373,True,False,Medical Facility,,,,,
UC DAVIS MEDICAL CENTER PLACER CENTER FOR HEALTH PHARMACY,LSE 100443,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,ROCKLIN,CA,PLACER,95765,38.815548,-121.280172,True,False,Medical Facility,,,,,
UC IRVINE HEALTH CANCER CENTER - NEWPORT,LSE 100757,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,COSTA MESA,CA,ORANGE,92627,33.647763,-117.919761,True,False,Medical Facility,,,,,
UC SAN DIEGO HEALTH EAST CAMPUS,LSE 101889,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-12-01,SAN DIEGO,CA,SAN DIEGO,92120,32.794714,-117.071764,True,False,Medical Facility,,,,,
UCI HEALTH - FOUNTAIN VALLEY HOSPITAL PHARMACY,LSE 101908,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,FOUNTAIN VALLEY,CA,ORANGE,92708,33.710582,-117.951129,True,False,Medical Facility,,,,,
UCI HEALTH - LAGUNA HILLS PHARMACY,LSE 101643,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-12-01,LAGUNA HILLS,CA,ORANGE,92653,33.591304,-117.697512,True,False,Medical Facility,,,,,
UCI HEALTH - LAKEWOOD HOSPITAL PHARMACY,LSE 101906,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,LAKEWOOD,CA,LOS ANGELES,90712,33.849034,-118.147902,True,False,Medical Facility,,,,,
UCI HEALTH - LIVING CARE CENTER PHARMACY,LSE 101910,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,FOUNTAIN VALLEY,CA,ORANGE,92708,33.710582,-117.951129,True,False,Medical Facility,,,,,
UCI HEALTH - LOS ALAMITOS HOSPITAL PHARMACY,LSE 101907,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,LOS ALAMITOS,CA,ORANGE,90720,33.795012,-118.062692,True,False,Medical Facility,,,,,
UCI HEALTH - PLACENTIA-LINDA HOSPITAL PHARMACY,LSE 101909,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,PLACENTIA,CA,ORANGE,92870,33.881158,-117.854783,True,False,Medical Facility,,,,,
UCI HEALTH - SUSAN SAMUELI INTEGRATIVE HEALTH INSTITUTE PHARMACY,LSE 101770,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-08-01,IRVINE,CA,ORANGE,92617,33.642512,-117.841688,True,False,Medical Facility,,,,,
UCI HEALTH IRVINE INFUSION PHARMACY ACC,LSE 101860,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-06-01,IRVINE,CA,ORANGE,92612,33.658440,-117.826009,True,False,Medical Facility,,,,,
UCLA MED CTR CHS OUTPATIENT PHARMACY,LSE 100754,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LOS ANGELES,CA,LOS ANGELES,90095,34.071200,-118.443523,True,False,Medical Facility,,,,,
UCLA WEST VALLEY MEDICAL CENTER,LSE 101904,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,WEST HILLS,CA,LOS ANGELES,91307,34.200834,-118.664900,True,False,Medical Facility,,,,,
UCSD HEALTH LA JOLLA JACOBS MED CTR & SULPIZIO CARDIOVASCULAR CTR,LSE 100991,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LA JOLLA,CA,SAN DIEGO,92037,32.856347,-117.250058,True,False,Medical Facility,,,,,
UCSD HOME INFUSION PHARMACY,LSE 100098,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN DIEGO,CA,SAN DIEGO,92123,32.806794,-117.134930,True,False,Infusion Center,,,,,
"UCSD MEDICAL CENTER PHARMACY FIRST FLOOR, CENTRAL PHARMACY AREA,",LSE 100356,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN DIEGO,CA,SAN DIEGO,92103,32.747415,-117.166883,True,False,Medical Facility,,,,,
UCSD MEDICAL CENTER PHARMACY SECOND FLOOR,LSE 100357,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN DIEGO,CA,SAN DIEGO,92103,32.747415,-117.166883,True,False,Medical Facility,,,,,
UCSD MOORES CANCER CENTER,LSE 100119,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LA JOLLA,CA,SAN DIEGO,92093,,,True,False,Medical Facility,,,,,
UCSD OUTPATIENT PAVILION PHARMACY,LSE 101153,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LA JOLLA,CA,SAN DIEGO,92037,32.856347,-117.250058,True,False,Medical Facility,,,,,
UCSD RESEARCH PHARMACY,LSE 99271,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN DIEGO,CA,SAN DIEGO,92103,32.747415,-117.166883,True,False,Research Center,,,,,
UCSD- SDCC INFUSION PHARMACY,LSE 100118,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,ENCINITAS,CA,SAN DIEGO,92024,33.056022,-117.259900,True,False,Infusion Center,,,,,
UCSD-ALTMAN CLINICAL TRANSLATIONAL RESEARCH INSTITUTE - RESEARCH,LSE 101055,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,LA JOLLA,CA,SAN DIEGO,92037,32.856347,-117.250058,True,False,Medical Facility,,,,,
UCSF HEALTH - SAINT FRANCIS HOSPITAL,LSC 101899,Sterile Compounding Pharmacy,CLEAR,2025-01-27,SAN FRANCISCO,CA,SAN FRANCISCO,94109,37.795388,-122.422453,False,False,Medical Facility,,,,,
UCSF MEDICAL CENTER,LSE 101567,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-06-01,SAN FRANCISCO,CA,SAN FRANCISCO,94143,,,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER (MISSION BAY),LSE 100209,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER AT MOUNT ZION,LSE 100208,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94143,,,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER BENIOFF,LSE 101355,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER BENIOFF 2ND FLR RM C2700 OR SATELLITE,LSE 100696,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER BENIOFF 4TH FLR RM C4411 MAIN PHARMACY,LSE 100698,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER BENIOFF 6TH FLR RM M6362 PEDIATRIC INFUSION,LSE 100697,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER BENIOFF6TH FLR RM C6984 INVESTIGATIONAL,LSE 100694,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER L487 (OR SATELLITE) ON 4TH FLOOR,LSE 100792,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-06-01,SAN FRANCISCO,CA,SAN FRANCISCO,94143,,,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER OUTPATIENT INFUSION PHARMACY,LSE 101711,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-09-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER ROOM A427,SCE 101406,Satellite Compounding Pharmacy (Fee Exempt),CLEAR,2025-06-01,SAN FRANCISCO,CA,SAN FRANCISCO,94143,,,False,True,Medical Facility,,,,,
UCSF MEDICAL CENTER ROOM M1324,LSE 100213,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-06-01,SAN FRANCISCO,CA,SAN FRANCISCO,94143,,,True,False,Medical Facility,,,,,
UCSF MEDICAL CENTER WEILL BUILDING,SCE 101676,Satellite Compounding Pharmacy (Fee Exempt),CLEAR,2025-07-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,False,True,Medical Facility,,,,,
UCSF OUTPATIENT PHARMACY AT MISSION BAY,LSE 101901,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-08-01,SAN FRANCISCO,CA,SAN FRANCISCO,94158,37.768106,-122.386927,True,False,Medical Facility,,,,,
UCSF PHARMACY CANCER CENTER BERKELEY,LSE 101796,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-11-01,BERKELEY,CA,ALAMEDA,94702,37.865777,-122.286321,True,False,Medical Facility,,,,,
UNIVERSITY COMPOUNDING PHARMACY,LSC 99018,Sterile Compounding Pharmacy,CLEAR,2025-08-01,SAN DIEGO,CA,SAN DIEGO,92101,32.724103,-117.170912,False,False,Sterile Compounding Pharmacy,"Weight Loss, Hormone Replacement Therapy (HRT), IV Vitamin Therapy, Wellness, Urology, Dermatology, Hair Care",Thyroid Disease,False,"PCAB, ACHC, A4PC",https://www.ucprx.com/about
"UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER BLDG 23, 2ND FLOOR",LSE 100230,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-07-01,ORANGE,CA,ORANGE,92868,33.788145,-117.876550,True,False,Medical Facility,,,,,
USC ARCADIA HOSPITAL,LSC 101772,Sterile Compounding Pharmacy,CLEAR,2025-07-01,ARCADIA,CA,LOS ANGELES,91007,34.128284,-118.047732,False,False,Medical Facility,,,,,
USC KENNETH NORRIS JR CANCER HOSPITAL,LSC 101543,Sterile Compounding Pharmacy,CLEAR,2026-01-01,LOS ANGELES,CA,LOS ANGELES,90033,34.050380,-118.211991,False,False,Medical Facility,,,,,
USC NORRIS CANCER HOSPITAL - PASADENA TREATMENT CENTER,LSC 101697,Sterile Compounding Pharmacy,CLEAR,2025-08-01,PASADENA,CA,LOS ANGELES,91105,34.139460,-118.166649,False,False,Medical Facility,,,,,
USC NORRIS CANCER HOSPITAL - SANTA CLARITA TREATMENT CENTER,LSC 101844,Sterile Compounding Pharmacy,CLEAR,2025-05-01,SANTA CLARITA,CA,LOS ANGELES,91355,34.439855,-118.644401,False,False,Medical Facility,,,,,
USC VERDUGO HILLS HOSPITAL,LSC 101650,Sterile Compounding Pharmacy,CLEAR,2026-01-01,GLENDALE,CA,LOS ANGELES,91208,34.185666,-118.239494,False,False,Medical Facility,,,,,
VALLEY CHILDREN'S HOSPITAL,LSC 99978,Sterile Compounding Pharmacy,CLEAR,2025-08-01,MADERA,CA,MADERA,93636,36.984885,-119.873914,False,False,Medical Facility,,,,,
VALLEY CHILDREN'S HOSPITAL,LSC 101176,Sterile Compounding Pharmacy,CLEAR,2025-07-01,FRESNO,CA,FRESNO,93727,36.751519,-119.680602,False,False,Medical Facility,,,,,
VALLEY CHILDREN'S HOSPITAL,LSC 99977,Sterile Compounding Pharmacy,CLEAR,2025-08-01,MADERA,CA,MADERA,93636,36.984885,-119.873914,False,False,Medical Facility,,,,,
VALLEY CHILDREN'S HOSPITAL,LSC 99976,Sterile Compounding Pharmacy,CLEAR,2025-08-01,MADERA,CA,MADERA,93636,36.984885,-119.873914,False,False,Medical Facility,,,,,
VALLEY CHILDRENS HOSPITAL - PCUN 2ND FLOOR ICU-NORTH,LSC 100900,Sterile Compounding Pharmacy,CLEAR,2025-08-01,MADERA,CA,MADERA,93636,36.984885,-119.873914,False,False,Medical Facility,,,,,
VALLEY PRESBYTERIAN HOSPITAL PHARMACY-PHARMACY HOSPITAL BASEMENT,LSC 100224,Sterile Compounding Pharmacy,CLEAR,2025-06-01,VAN NUYS,CA,LOS ANGELES,91405,34.199824,-118.447609,False,False,Medical Facility,,,,,
VALLEYCARE MEDICAL CENTER PHARMACY,LSC 101095,Sterile Compounding Pharmacy,CLEAR,2025-08-01,PLEASANTON,CA,ALAMEDA,94588,37.792682,-121.860590,False,False,Medical Facility,,,,,
VALLEYCARE MEDICAL CENTER PHARMACY,LSC 101577,Sterile Compounding Pharmacy,CLEAR,2025-08-01,PLEASANTON,CA,ALAMEDA,94588,37.792682,-121.860590,False,False,Medical Facility,,,,,
VALOR COMPOUNDING PHARMACY,LSC 101340,Sterile Compounding Pharmacy,CLEAR,2025-07-01,BERKELEY,CA,ALAMEDA,94704,37.866536,-122.257996,False,False,Sterile Compounding Pharmacy,"Weight Loss, Clinical Trials, Pain Management, Hormone Replacement Therapy (HRT), Pediatrics, Dermatology, Veterinary",Thyroid Disease,False,PCAB,https://valorcompounding.com/
VENTURA COUNTY MEDICAL CENTER,LSE 101069,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-08-01,VENTURA,CA,VENTURA,93003,34.283668,-119.223196,True,False,Medical Facility,,,,,
VENTURA COUNTY MEDICAL CENTER INFUSION CENTER PHARMACY,LSE 101479,Sterile Compounding Pharmacy (Government Owned),CLEAR,2025-03-01,VENTURA,CA,VENTURA,93003,34.283668,-119.223196,True,False,Medical Facility,,,,,
VERDUGO PLAZA PHARMACY ALHAMBRA,LSC 101881,Sterile Compounding Pharmacy,CLEAR,2025-02-28,ALHAMBRA,CA,LOS ANGELES,91803,34.074736,-118.145959,False,False,Sterile Compounding Pharmacy,Long Term Care,,False,,https://vpltcrx.com
VIBRA HOSPITAL OF NORTHERN CALIFORNIA,LSC 100121,Sterile Compounding Pharmacy,CLEAR,2025-04-01,REDDING,CA,SHASTA,96001,40.601778,-122.454973,False,False,Medical Facility,,,,,
